!,/,U,0.0259238721510116
/,U,S,0.0259500843574333
U,S,R,0.0259762965638549
S,R,/,0.0259238721510116
R,/,B,0.0259238721510116
/,B,I,0.0260156148734874
B,I,N,0.026421904073023
I,N,/,0.0259238721510116
N,/,E,0.0259238721510116
/,E,N,0.0260025087702766
E,N,V,0.0874308145194129
P,Y,T,0.026946148201456
Y,T,H,0.026946148201456
T,H,O,0.0306813876165411
H,O,N,0.026946148201456
O,N,3,0.0259631904606441
N,3,.,0.0268019810661369
3,.,8,0.0257403867060601
D,A,T,0.1292392837619444
A,T,E,0.174101475052598
C,O,N,0.0842460314391825
O,N,V,0.0553208616528919
N,V,E,0.0568411696253476
V,E,R,0.0849144427029345
E,R,S,0.070510835274238
R,S,I,0.0519788053341315
S,I,O,0.0614414118523471
I,O,N,0.1284922358789273
1,8,/,0.0255700073643193
8,/,1,0.0255700073643193
/,1,0,0.0255700073643193
1,0,/,0.025596219570741
0,/,2,0.0255700073643193
/,2,0,0.0255831134675302
2,0,2,0.0259238721510116
0,2,3,0.0256486439835843
E,R,T,0.0443510532654314
R,T,E,0.0422409706484886
T,E,R,0.0530403996942084
0,.,0,0.0256355378803735
.,0,.,0.025596219570741
0,.,1,0.025596219570741
G,L,O,0.0261597820088065
L,O,B,0.0272869068849374
O,B,A,0.0259107660478008
B,A,L,0.0260156148734874
I,M,P,0.1348224837297558
M,P,O,0.1362641550829465
P,O,R,0.1337346771632573
O,R,T,0.4680058395553466
S,Y,S,0.1160545439318545
L,O,C,0.0610613348592332
O,C,A,0.0328176824399055
C,A,L,0.0649014231000049
F,R,O,0.0556223020267409
R,O,M,0.0555436654074759
_,L,O,0.0264087979698121
L,O,G,0.1780070938094239
O,G,G,0.1587018037798788
G,G,I,0.0270641031303534
G,I,N,0.0298294909078374
I,N,G,0.0326997275110081
C,U,S,0.0518608504052341
U,S,T,0.0529224447653109
S,T,O,0.0889904408015011
T,O,M,0.0519656992309207
O,M,L,0.0515331978249635
M,L,O,0.0523326701208238
G,G,E,0.1316901250623686
G,E,R,0.1679416065435103
M,S,_,0.0258059172221142
S,_,U,0.0257534928092709
_,U,T,0.0258714477381683
U,T,I,0.1909166054720864
T,I,L,0.1853202994010641
I,L,S,0.1779677754997914
S,T,E,0.7294725986113035
T,E,P,0.7299313122236823
E,P,U,0.0575357930955213
P,U,T,0.0528962325588893
E,R,(,0.0335778364261334
R,(,_,0.0257534928092709
(,_,_,0.0257534928092709
_,_,N,0.0516773649602826
_,N,A,0.0566183658707636
N,A,M,0.2783867383011318
A,M,E,0.2781377223401262
M,E,_,0.0534597949969547
E,_,_,0.0516904710634934
_,_,",",0.0257534928092709
DQT,A,0,0.0518739565084449
A,0,E,0.0565004109418661
0,E,P,0.057404732063413
1,DQT,),0.0248098533780915
L,S,(,0.0530535057974192
S,(,L,0.0531059302102625
(,L,O,0.0531714607263166
E,R,),0.0546131320795073
D,O,M,0.0239448505661771
DQT,A,DQT,0.0215333275753853
I,T,E,0.0134206496878847
T,E,M,0.0639708897720363
P,R,O,0.0728044033361323
R,O,C,0.0140104243323718
C,C,A,0.0181257407405708
C,A,R,0.0244035641785559
A,R,D,0.0230405294446301
[,N,A,0.165346598107767
M,E,=,0.1781381548415321
E,=,J,0.091768934682196
=,J,C,0.0993180501316311
J,C,L,0.1183218997873272
C,L,I,0.1172865176336721
L,I,D,0.1170375016726664
I,D,E,0.1305630001862377
D,E,N,0.1185447035419112
E,N,T,0.3660796748847613
N,T,I,0.1233153251106515
T,I,F,0.1189247805350252
I,F,I,0.1194228124570365
F,I,E,0.1345734677687501
I,E,R,0.1560281587248705
X,P,R,0.0475096241392402
R,O,F,0.0197771097451347
H,A,S,0.1165263636474442
A,S,Q,0.1164608331313901
S,Q,U,0.1165787880602875
Q,U,O,0.1185840218515437
U,O,T,0.1185578096451221
O,T,E,0.1185315974387004
T,E,=,0.1166574246795525
E,=,F,0.1165656819570767
=,F,A,0.1743373849103929
F,A,L,0.1753858731672589
A,L,S,0.1853989360203291
L,S,E,0.1776532290227316
S,E,],0.1578105887615427
E,],",",0.1400649250140858
C,O,M,0.1146390847850854
O,M,M,0.1114805139112766
M,A,N,0.047680003480981
A,N,D,0.1083612613471003
N,D,=,0.0132895886557764
E,=,P,0.0285713049995983
O,P,E,0.0962250097738764
P,E,R,0.0958318266775517
E,R,A,0.0988593365192522
R,A,N,0.0958973571936058
N,D,M,0.0352423115339081
D,M,A,0.0352816298435406
A,N,A,0.0358451922816061
N,A,G,0.0356486007334437
A,G,E,0.043407413834252
E,R,=,0.0194232449584425
R,=,O,0.0161074008461038
=,O,P,0.0161467191557362
[,O,P,0.0161074008461038
N,D,S,0.0171558891029698
D,S,=,0.0307731303390168
S,=,[,0.0276538777748405
=,[,D,0.0161074008461038
[,D,U,0.0161074008461038
D,U,A,0.0396590683159561
U,A,L,0.0609302738271249
A,L,O,0.0410483152563036
L,O,P,0.0398425537609077
E,=,D,0.0127129201145001
V,A,L,0.0536694926483279
A,L,U,0.0477062156874026
L,U,E,0.0477848523066676
U,E,=,0.0396852805223778
E,=,",",0.0137745144745769
P,A,R,0.0868672520813474
A,R,E,0.0641805874234095
R,E,N,0.0741281197604256
N,T,H,0.0631583113729652
T,H,E,0.074848955437021
H,E,S,0.0634073273339709
E,S,I,0.0631058869601219
S,I,S,0.0636694493981874
I,S,=,0.0626209611413214
S,=,F,0.0592264804097177
F,I,L,0.6950297593732556
I,L,T,0.0118610234057965
T,E,F,0.0114023097934176
F,I,C,0.1235512349684464
R,E,T,0.1280073100601268
E,],],0.022974998928576
],],",",0.0246918984491941
S,E,",",0.0176014966121378
M,M,E,0.1051371599572374
M,E,N,0.1594095333532633
N,T,S,0.0714413686022065
T,S,=,0.0277980449101596
S,=,{,0.0229881050317868
=,{,},0.023053635547841
{,},],0.0160942947428929
},],",",0.0143773952222749
S,T,A,0.0584794325267007
T,A,T,0.0494493274144423
E,M,E,0.0604977724211677
S,E,T,0.0180864224309383
N,U,L,0.0176277088185595
U,L,L,0.0192004412038584
J,O,B,0.0802748821663025
O,B,N,0.0317036636669854
T,S,T,0.0397377049352211
[,C,O,0.0412449068044659
N,T,=,0.0386892166783551
T,=,/,0.0381256542402896
=,/,/,0.0381387603435004
/,/,*,0.4132878586501526
/,*,*,0.1504318526538482
*,*,*,8.767236000158846
*,],",",0.0161729313621579
E,X,E,0.0856877027923732
X,E,C,0.0835776201754304
E,C,C,0.0132764825525656
[,S,T,0.0130798910044032
E,P,N,0.0127653445273434
P,N,A,0.0126998140112893
E,=,A,0.0120838271603805
=,A,R,0.0103538215365516
A,R,C,0.0130405726947707
R,C,H,0.0133551191718305
C,H,I,0.0495672823433398
H,I,V,0.0114678403094717
I,V,S,0.0103013971237083
=,P,G,0.012647389598446
P,G,M,0.0560285912262764
G,M,",",0.0126867079080785
R,E,S,0.0347967040247401
E,S,O,0.0130143604883491
S,O,U,0.0209042346212657
O,U,R,0.0322410138986292
U,R,C,0.0197902158483456
R,C,E,0.0203013538735677
C,E,S,0.0154652017887733
E,S,=,0.0128177689401867
0,1,",",0.0107338985296655
E,L,I,0.0104848825686599
L,I,S,0.0143118647062208
I,S,T,0.0436826420016794
P,R,E,0.0195805181969724
E,S,S,0.0136041351328362
O,N,S,0.016015658123628
O,N,D,0.0130143604883491
1,.,D,0.0186893031786363
.,D,&,0.0276538777748405
D,E,F,0.5323305941140752
S,T,D,0.0464087114695309
T,D,B,0.0443772654718531
D,B,J,0.0406551321599788
B,J,O,0.0406551321599788
O,B,(,0.0410745274627252
B,(,),0.0474703058296078
(,),:,0.2409426014278051
E,T,U,0.121480470661136
T,U,R,0.1231449457689108
U,R,N,0.1217425927253525
E,P,F,0.0480207621644624
P,F,I,0.0455568147608273
F,I,N,0.3610600373550153
I,N,(,0.1301567109867021
N,(,),0.1250322246312696
M,A,I,0.079042908464485
A,I,N,0.0803797309919891
E,P,.,0.3378884468782769
P,.,B,0.0277456204973163
.,B,E,0.030235780107373
B,E,F,0.02589765994459
E,F,O,0.0260287209766982
F,O,R,0.0438792335498417
O,R,E,0.0264481162794446
R,E,R,0.0263563735569688
E,R,U,0.0258845538413791
R,U,N,0.0263825857633905
U,N,(,0.0259894026670657
N,(,DQT,0.0262384186280714
(,DQT,A,0.0322803322082617
1,DQT,",",0.0177063454378244
E,S,T,0.1397765907434476
P,.,S,0.1439705437709116
.,S,T,0.1430006921333105
P,.,E,0.069160906643523
.,E,X,0.1163428782024927
E,C,F,0.0258583416349575
C,F,I,0.0257534928092709
P,.,R,0.0346918551990535
.,R,C,0.0320837406600993
R,C,.,0.0321885894857859
C,.,G,0.0314677538091906
.,G,E,0.0618477010518827
G,E,T,0.0653994550220162
E,T,_,0.0648621047903724
T,_,M,0.0259894026670657
_,M,A,0.0521229724694506
M,A,X,0.0285975172060199
A,X,C,0.0278504693230029
X,C,C,0.0279291059422678
C,C,(,0.026041827079909
C,(,),0.0618477010518827
DQT,_,_,0.0258583416349575
_,_,M,0.0259238721510116
I,N,_,0.0263301613505472
N,_,_,0.0259369782542224
_,_,DQT,0.0258583416349575
_,DQT,:,0.0258583416349575
Y,S,.,0.0262122064216498
S,.,E,0.0726602362008132
E,X,I,0.051271075760747
X,I,T,0.0259500843574333
I,T,(,0.0266184956211853
T,(,M,0.0270378909239317
(,M,A,0.0259369782542224
(,),),0.0266971322404503
E,P,S,0.5124093172336214
T,DQT,",",0.1006548726591353
L,S,",",0.0448621912906536
I,L,E,0.6836667678894705
L,E,S,0.1006024482462919
E,S,U,0.0394100523549504
S,U,T,0.0554519226850001
T,E,U,0.0440234006851608
E,U,T,0.0435253687631495
E,P,J,0.1726204853897748
0,DQT,),0.0117561745801099
O,Y,M,0.2249007310977554
Y,M,D,0.2243240625564791
M,D,1,0.2109820494878593
L,S,.,0.0296984298757292
S,.,G,0.0283747134514359
T,_,D,0.0291086552312421
_,D,A,0.0282960768321709
T,E,(,0.0432894589053546
E,(,DQT,0.3043761409681976
(,DQT,O,0.0270641031303534
DQT,O,Y,0.0197902158483456
D,1,DQT,0.0144822440479615
O,D,M,0.029488732224356
D,M,Y,0.0296328993596751
M,Y,1,0.0298163848046266
I,C,A,0.0399211903801726
A,L,L,0.0844033046777124
L,L,O,0.0815199619713309
L,O,(,0.0378242138664406
O,(,),0.0392396730132097
#,/,/,0.3472068862611734
L,E,.,0.2828166011863907
E,.,D,0.2880197241610882
.,D,E,0.2907064753193072
E,F,I,0.5566293094669447
I,N,E,0.2819253861680545
N,E,F,0.2744418012346735
L,E,(,0.2761718068585024
(,DQT,S,0.1954644232862426
DQT,S,Y,0.0477717462034567
Y,S,U,0.0175621783025053
U,T,2,0.0144167135319073
T,2,DQT,0.015189973621346
2,DQT,",",0.0242331848368152
DQT,A,E,0.228518015583943
A,E,P,0.2298941564210797
P,S,P,0.2392125958039762
S,P,1,0.229120896331641
P,1,0,0.2784915871268184
1,0,.,0.2566043947647408
0,.,E,0.2269452831986441
.,E,P,0.2317159047673843
P,J,$,0.0134599679975171
J,$,$,0.0134599679975171
$,$,$,0.0248098533780915
$,$,J,0.0248098533780915
$,J,.,0.0248098533780915
J,.,&,0.0248229594813023
.,&,O,0.0255569012611085
&,O,J,0.0248098533780915
O,J,O,0.0248098533780915
B,N,A,0.0251768242679946
M,E,.,0.0260287209766982
E,.,.,0.0248098533780915
.,.,D,0.0248098533780915
D,&,V,0.0229881050317868
&,V,9,0.0229881050317868
V,9,0,0.0229881050317868
9,0,DQT,0.0237875773276472
0,DQT,",",0.046107271095682
DQT,N,E,0.040340585682919
N,E,W,0.0418477875521639
E,W,DQT,0.0406289199535572
W,DQT,),0.0464611358823743
D,E,S,0.0432370344925113
E,S,A,0.0152948224470326
S,A,L,0.0150589125892378
R,E,A,0.0156486872337249
I,C,H,0.070956442783406
H,I,E,0.037719365040754
O,C,(,0.0276014533619972
(,DQT,T,0.0453864354190866
DQT,T,A,0.016985509761229
T,A,B,0.0442724166461665
A,B,F,0.0326604092013756
B,F,I,0.032555560375689
C,H,DQT,0.0180733163277275
H,DQT,",",0.018558242146528
DQT,X,P,0.0258321294285358
R,O,P,0.0259500843574333
O,P,1,0.0261597820088065
0,.,P,0.025819023325325
.,P,D,0.0258059172221142
P,D,S,0.0258059172221142
D,S,0,0.0195543059905507
S,0,X,0.0196984731258698
0,X,X,0.0197246853322914
X,X,P,0.0259500843574333
X,P,.,0.0276276655684189
P,.,T,0.0239186383597554
.,T,A,0.0163957351167419
C,H,(,0.0178243003667218
H,(,A,0.0162646740846337
(,A,),0.0162777801878445
A,),DQT,0.0364611791325148
),DQT,",",0.0284664561739117
DQT,S,H,0.1403139409750914
S,H,R,0.140418789800778
H,R,DQT,0.1403139409750914
R,DQT,),0.1409299278260002
Y,S,I,0.0273131190913591
S,I,N,0.0346787490958427
I,N,DQT,0.1634331070389865
N,DQT,",",0.1433545569200028
E,P,2,0.0325162420660566
P,2,0,0.0208911285180549
2,0,(,0.0257797050156925
0,(,),0.1457660799107946
V,I,D,0.0142856524997991
E,DQT,",",0.0193183961327559
0,J,R,0.0487940222539011
J,R,.,0.1033023055077219
R,.,F,0.0750455469851834
.,F,S,0.0854255807281567
F,S,E,0.1347438471104908
S,E,P,0.1449928198213559
P,S,E,0.0159894459172063
T,.,D,0.0112581426580985
.,D,DQT,0.1835902937772353
D,1,",",0.1550976253969019
E,P,3,0.0241938665271827
P,3,0,0.017286950135078
3,0,(,0.0204979454217301
(,DQT,F,0.0804321554048324
DQT,F,E,0.0285581988963874
F,E,E,0.0323851810339483
E,E,P,0.0456092391736706
O,P,T,0.0119920844379047
P,S,C,0.0159239154011522
P,S,X,0.0102358666076542
P,.,F,0.0213498421304337
P,S,A,0.0556354081299517
DQT,F,S,0.0482304598158356
P,S,S,0.010851853458563
DQT,O,L,0.093485834202814
O,L,D,0.098426835113295
L,D,DQT,0.0936562135445547
D,DQT,),0.0987413815903548
S,A,N,0.0491872053502258
A,N,O,0.058833297313393
N,O,DQT,0.0161336130525254
O,DQT,",",0.0195805181969724
0,J,K,0.0155700506144599
J,K,.,0.0309566157839684
K,.,F,0.0145608806672264
N,O,.,0.0115595830319475
O,.,D,0.0121100393668022
E,C,_,0.0409696786370386
C,_,P,0.0392658852196314
_,P,G,0.0391741424971556
G,M,(,0.0391741424971556
M,(,DQT,0.039147930290734
(,DQT,B,0.0341938232770421
DQT,B,E,0.034652536889421
B,E,P,0.0565790475611311
P,S,M,0.0121624637796455
Y,1,),0.0117037501672666
R,E,P,0.0107076863232439
R,A,T,0.0104324581558166
A,T,I,0.0268937237886127
T,I,O,0.067063930129791
O,R,M,0.0118872356122181
R,M,A,0.0110353389035145
M,A,T,0.0149278515571295
E,P,4,0.0238924261533338
P,4,0,0.0174704355800296
4,0,(,0.0184271811144198
P,S,L,0.0170903585869156
S,L,O,0.0145346684608048
G,DQT,",",0.0216906008139152
DQT,DQT,),0.0161598252589471
M,A,J,0.010996020593882
D,B,2,0.0108911717681954
T,O,U,0.1148356763332478
O,U,T,0.1199732687918912
T,E,S,0.1355695316127728
E,P,6,0.0105897313943465
6,0,(,0.0109567022842496
.,F,I,0.0257665989124817
P,.,A,0.0168675548323316
.,A,L,0.0139317877131068
T,_,S,0.0426996842608675
E,P,R,0.0477062156874026
P,R,C,0.0419002119650072
S,O,R,0.3353851811650093
R,T,U,0.0170510402772832
T,U,T,0.0178767247795651
E,P,K,0.0377324711439649
D,1,.,0.0311794195385524
1,.,.,0.0303930533459029
.,.,H,0.0285319866899658
D,E,L,0.0246132618299291
E,L,E,0.0260811453895415
L,E,T,0.0246787923459833
E,T,E,0.0254651585386327
E,(,),0.0191349106878043
/,*,-,0.0757925948682004
*,-,-,0.0778371469690891
-,-,-,4.920778193226687
C,A,T,0.0101703360916001
T,R,I,0.0450981011484485
R,I,A,0.0123066309149645
I,A,N,0.010629049703979
DQT,S,O,0.1789376271373924
R,T,I,0.1025290454182832
T,I,N,0.1364607466311089
.,H,",",0.0244035641785559
2,.,D,0.0163039923942661
R,T,O,0.0788856352259551
U,T,DQT,0.1138396124892251
R,T,.,0.0408779359145628
T,.,S,0.0407075565728221
.,S,O,0.0408255115017195
R,T,(,0.0411793762884118
T,(,DQT,0.0648096803775291
DQT,(,1,0.012424585843862
(,1,",",0.0172607379286564
",",A,",",0.0485843246025279
A,",",2,0.01032760933013
",",1,",",0.01159890134158
",",A,),0.0293183528826153
),DQT,),0.0289382758895013
1,(,),0.0259631904606441
W,.,T,0.014665729492913
.,T,R,0.0210877200662172
R,E,C,0.0156093689240924
P,L,A,0.0109042778714063
5,(,),0.0219789350845533
T,E,N,0.0109829144906712
E,R,.,0.0167889182130667
O,Y,Y,0.0132240581397223
O,F,W,0.0122935248117537
F,W,1,0.0122935248117537
W,1,(,0.0121493576764346
S,T,I,0.0407861931920871
S,DQT,",",0.0257403867060601
P,.,D,0.01414148536448
E,P,X,0.0222672693551915
E,P,1,0.0518477443020233
P,S,R,0.0226473463483054
-,-,*,0.0188990008300095
P,J,8,0.0154258834791409
0,.,D,0.0141152731580584
",",4,",",0.0104586703622382
A,",",1,0.014364289119064
1,0,(,0.0267233444468719
0,0,0,0.0207731735891574
E,P,0,0.0155962628208816
S,R,E,0.012424585843862
C,0,0,0.0104324581558166
0,0,DQT,0.0133551191718305
X,X,X,0.0114940525158934
/,*,=,0.0114285219998393
*,=,=,0.0111139755227795
=,=,=,0.7309666943773375
E,P,5,0.0140759548484259
P,5,0,0.0117954928897424
5,0,(,0.0138138327842094
P,S,I,0.0124376919470728
I,N,T,0.0504191790520434
N,T,E,0.0172738440318672
T,L,DQT,0.0323851810339483
L,DQT,",",0.0498687227171887
T,V,L,0.0146788355961238
O,O,L,0.0100916994723351
C,N,T,0.0319002552151478
N,T,L,0.0318609369055153
T,R,A,0.0155700506144599
A,C,T,0.0140497426420043
C,T,I,0.0151244431052919
",",9,",",0.0123197370181754
T,R,E,0.0111401877292011
P,R,I,0.0329356373688029
",",C,H,0.0484139452607872
C,H,",",0.0487153856346361
H,",",A,0.0398687659673293
R,.,T,0.0105242008782924
P,S,T,0.0117823867865315
E,P,H,0.0137483022681553
DQT,R,E,0.0119265539218506
.,R,E,0.0311401012289199
O,N,T,0.0103931398461841
R,G,T,0.0107994290457197
I,R,DQT,0.0470640166300722
A,B,L,0.0122542065021212
B,L,E,0.012948829972295
P,S,DQT,0.0161729313621579
Q,U,E,0.0108387473553521
I,E,L,0.017286950135078
R,E,M,0.0272475885753049
X,I,S,0.0254127341257894
P,J,T,0.0111926121420444
R,I,N,0.0300785068688431
E,M,O,0.0244822007978209
G,E,N,0.012044508850748
S,E,R,0.0182436956694682
N,V,I,0.0500391020589294
V,I,R,0.0516249405474393
E,N,D,0.0123852675342295
A,S,S,0.0152161858277677
S,S,E,0.0137876205777878
P,J,D,0.0309041913711251
S,T,R,0.0159763398139955
.,E,N,0.0504584973616758
T,DQT,),0.0238400017404905
0,W,.,0.0132371642429331
.,A,S,0.0119789783346939
O,S,.,0.0957662961614976
P,J,A,0.0151637614149244
E,Q,U,0.0235254552634307
E,P,M,0.0151375492085027
J,D,1,0.0126867079080785
1,0,J,0.0116120074447908
S,T,S,0.0254389463322111
N,DQT,),0.0242593970432369
DQT,F,I,0.0485187940864738
Q,U,A,0.0216774947107043
=,=,>,0.0274572862266781
A,L,(,0.0116906440640558
N,T,(,0.0277325143941055
E,(,P,0.0236565162955389
(,P,A,0.0473261386942887
D,I,R,0.049698343375448
S,.,P,0.0258059172221142
.,P,A,0.026343267453758
P,A,T,0.0753207751526107
A,T,H,0.0752028202237133
T,H,.,0.0252161425776271
(,O,S,0.0475620485520835
T,H,(,0.0476406851713485
(,0,",",0.0119134478186398
P,T,I,0.0136434534424687
E,L,D,0.0170379341740723
(,S,E,0.0142332280869558
S,E,L,0.0334860937036576
E,L,F,0.0316774514605638
L,F,.,0.0183485444951548
F,.,A,0.0119265539218506
_,D,I,0.0480207621644624
L,F,),0.0122017820892779
DQT,),:,0.023499243057009
I,R,O,0.0471426532493371
R,O,N,0.0474703058296078
S,.,R,0.0236040918826956
R,T,_,0.035478221391703
O,V,E,0.0239972749790204
DQT,",",N,0.0117823867865315
S,T,_,0.0358976166944494
DQT,R,R,0.0152030797245568
DQT,],),0.0473654570039212
_,S,O,0.0351243566050107
DQT,",",DQT,0.0502094814006702
",",DQT,T,0.0233419698184791
=,S,O,0.0117823867865315
L,D,S,0.0157666421626223
S,=,(,0.0117037501672666
",",DQT,N,0.0240759115982853
R,C,),0.0237351529148039
DQT,T,E,0.0934596219963924
R,DQT,],0.0468150006690665
T,E,Q,0.0118479173025857
O,N,[,0.0471033349397047
H,.,E,0.0233943942313224
T,S,(,0.0236827285019606
M,O,V,0.0238137895340688
T,_,DQT,0.0233943942313224
E,S,_,0.0473523509007103
[,DQT,F,0.0470640166300722
",",S,T,0.0117299623736882
V,E,(,0.0235385613666415
",",N,),0.0116644318576341
C,=,S,0.0117168562704774
*,=,*,0.0235909857794848
F,),:,0.0118872356122181
=,*,=,0.0228832562061002
S,(,P,0.0233026515088466
H,(,O,0.0466446213273258
N,[,DQT,0.0467625762562232
S,_,D,0.0468412128754882
],),/,0.0465790908112717
),/,DQT,0.0465790908112717
/,DQT,T,0.0465790908112717
R,C,=,0.0116513257544233
L,(,0,0.0116513257544233
0,",",S,0.0116513257544233
_,DQT,",",0.0116644318576341
